issued_at,issued_day,model,target_ts,horizon,point,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
2026-08-29T12:44:34Z,2026-08-29,climatology,2026-09-03,6,19.4121,16.0600,16.8400,17.5600,18.2800,19.0000,19.6000,20.8800,22.0600,22.9600
2026-08-30T12:01:02Z,2026-08-30,climatology,2026-09-03,5,19.4147,16.0900,16.8600,17.5900,18.4200,19.1500,19.5000,20.8200,21.8400,22.9400
2026-08-31T14:05:50Z,2026-08-31,climatology,2026-09-03,4,19.4543,16.1200,16.8800,17.6200,18.4600,19.3000,19.7000,20.8000,21.6200,22.9200
2026-09-01T11:47:50Z,2026-09-01,climatology,2026-09-03,3,19.4750,16.1500,16.9000,17.6500,18.5000,19.4000,20.0000,20.8000,21.4000,22.9000
2026-09-02T11:28:28Z,2026-09-02,climatology,2026-09-03,2,19.4784,16.1800,16.9800,17.6800,18.6200,19.5000,19.8400,20.8000,21.4000,22.8800
2026-09-03T11:25:26Z,2026-09-03,climatology,2026-09-03,1,19.5053,16.2100,17.0600,17.7100,18.7400,19.5000,20.0400,20.7800,21.4000,22.8600
2026-08-28T18:49:45Z,2026-08-28,persistence,2026-09-03,7,22.9000,17.1000,19.4000,20.7000,21.7200,22.9000,23.9800,25.2000,26.6000,28.7000
2026-08-29T12:44:34Z,2026-08-29,persistence,2026-09-03,6,19.9000,14.2000,16.5000,17.9500,18.9000,19.8000,21.0000,22.1000,23.6000,25.7000
2026-08-30T12:01:02Z,2026-08-30,persistence,2026-09-03,5,19.5000,14.1000,16.1000,17.5000,18.6000,19.6000,20.5000,21.6000,23.1000,24.9000
2026-08-31T14:05:50Z,2026-08-31,persistence,2026-09-03,4,20.8000,15.7000,17.5000,18.8000,19.9000,20.9000,21.8000,22.9000,24.0200,26.0000
2026-09-01T11:47:50Z,2026-09-01,persistence,2026-09-03,3,20.2000,15.5100,17.3000,18.5000,19.4000,20.2500,21.1000,22.0000,23.2000,24.8000
2026-09-02T11:28:28Z,2026-09-02,persistence,2026-09-03,2,19.6000,15.7300,17.1000,18.0000,18.9000,19.6000,20.4000,21.2000,22.2000,23.4000
2026-09-03T11:25:26Z,2026-09-03,persistence,2026-09-03,1,20.5000,18.0000,18.9000,19.5000,20.0000,20.5000,21.0000,21.5000,22.1000,23.1000
2026-08-28T18:49:45Z,2026-08-28,seasonal_naive,2026-09-03,7,19.5000,,,,,,,,,
2026-08-29T12:44:34Z,2026-08-29,seasonal_naive,2026-09-03,6,19.5000,,,,,,,,,
2026-08-30T12:01:02Z,2026-08-30,seasonal_naive,2026-09-03,5,19.5000,,,,,,,,,
2026-08-31T14:05:50Z,2026-08-31,seasonal_naive,2026-09-03,4,19.5000,,,,,,,,,
2026-09-01T11:47:50Z,2026-09-01,seasonal_naive,2026-09-03,3,19.5000,,,,,,,,,
2026-09-02T11:28:28Z,2026-09-02,seasonal_naive,2026-09-03,2,19.5000,,,,,,,,,
2026-09-03T11:25:26Z,2026-09-03,seasonal_naive,2026-09-03,1,19.5000,,,,,,,,,
2026-08-28T18:49:45Z,2026-08-28,tabicl,2026-09-03,7,21.2069,16.4830,18.2422,19.4083,20.3527,21.2241,22.0906,23.0314,24.1985,25.8513
2026-08-29T12:44:34Z,2026-08-29,tabicl,2026-09-03,6,20.0083,15.5535,17.2328,18.3454,19.2308,20.0735,20.8820,21.7829,22.8507,24.3717
2026-08-30T12:01:02Z,2026-08-30,tabicl,2026-09-03,5,19.9250,15.5513,17.1947,18.2584,19.1126,19.9690,20.7744,21.6945,22.7846,24.3211
2026-08-31T14:05:50Z,2026-08-31,tabicl,2026-09-03,4,20.2946,16.4012,17.7539,18.6892,19.4591,20.1968,20.9067,21.7452,22.7995,24.3579
2026-09-01T11:47:50Z,2026-09-01,tabicl,2026-09-03,3,19.7447,16.4073,17.6347,18.4709,19.0992,19.6812,20.2354,20.9217,21.8115,23.1720
2026-09-02T11:28:28Z,2026-09-02,tabicl,2026-09-03,2,19.4878,16.7121,17.7388,18.4529,18.9686,19.4364,19.8894,20.4513,21.1976,22.2755
2026-09-03T11:25:26Z,2026-09-03,tabicl,2026-09-03,1,20.5674,18.3249,19.1322,19.7089,20.1300,20.5107,20.8730,21.3119,21.9588,22.8788
2026-08-29T12:44:34Z,2026-08-29,climatology,2026-09-04,7,19.5727,16.3000,16.8400,17.6000,18.2800,19.0000,19.6000,20.8800,22.5600,23.8800
2026-08-30T12:01:02Z,2026-08-30,climatology,2026-09-04,6,19.5727,16.3000,16.8400,17.6000,18.2800,19.0000,19.6000,20.8800,22.5600,23.8800
2026-08-31T14:05:50Z,2026-08-31,climatology,2026-09-04,5,19.6088,16.3000,16.8600,17.6000,18.4200,19.1500,19.9000,20.8200,22.5400,23.7700
2026-09-01T11:47:50Z,2026-09-01,climatology,2026-09-04,4,19.6257,16.3000,16.8800,17.6200,18.4600,19.3000,20.0800,20.8000,22.5200,23.6600
2026-09-02T11:28:28Z,2026-09-02,climatology,2026-09-04,3,19.6250,16.3000,16.9000,17.6500,18.5000,19.4000,20.0000,20.8000,22.5000,23.5500
2026-09-03T11:25:26Z,2026-09-03,climatology,2026-09-04,2,19.6486,16.3000,17.0200,17.6800,18.6200,19.5000,20.1200,20.8000,22.2800,23.4400
2026-09-04T11:28:01Z,2026-09-04,climatology,2026-09-04,1,19.7342,16.3000,17.1400,17.7100,18.7400,19.5000,20.2600,20.8000,22.5600,23.3300
2026-08-29T12:44:34Z,2026-08-29,persistence,2026-09-04,7,19.9000,14.1000,16.4000,17.7000,18.7600,19.9000,20.9400,22.1800,23.6000,25.7000
2026-08-30T12:01:02Z,2026-08-30,persistence,2026-09-04,6,19.5000,13.8000,16.1000,17.5800,18.5000,19.4000,20.6000,21.7000,23.2000,25.2800
2026-08-31T14:05:50Z,2026-08-31,persistence,2026-09-04,5,20.8000,15.4000,17.4000,18.8000,19.9000,20.9000,21.8000,22.9000,24.4000,26.2000
2026-09-01T11:47:50Z,2026-09-01,persistence,2026-09-04,4,20.2000,15.1000,16.9000,18.2000,19.3000,20.3000,21.2000,22.3000,23.4000,25.4000
2026-09-02T11:28:28Z,2026-09-02,persistence,2026-09-04,3,19.6000,14.9200,16.7000,17.9000,18.8000,19.7000,20.5000,21.4000,22.6000,24.2000
2026-09-03T11:25:26Z,2026-09-03,persistence,2026-09-04,2,20.5000,16.6400,18.0000,18.9000,19.8000,20.5000,21.3000,22.0800,23.1000,24.3000
2026-09-04T11:28:01Z,2026-09-04,persistence,2026-09-04,1,22.9000,20.4000,21.3000,21.9000,22.4000,22.9000,23.4000,23.9000,24.5000,25.5000
2026-08-29T12:44:34Z,2026-08-29,seasonal_naive,2026-09-04,7,17.6000,,,,,,,,,
2026-08-30T12:01:02Z,2026-08-30,seasonal_naive,2026-09-04,6,17.6000,,,,,,,,,
2026-08-31T14:05:50Z,2026-08-31,seasonal_naive,2026-09-04,5,17.6000,,,,,,,,,
2026-09-01T11:47:50Z,2026-09-01,seasonal_naive,2026-09-04,4,17.6000,,,,,,,,,
2026-09-02T11:28:28Z,2026-09-02,seasonal_naive,2026-09-04,3,17.6000,,,,,,,,,
2026-09-03T11:25:26Z,2026-09-03,seasonal_naive,2026-09-04,2,17.6000,,,,,,,,,
2026-09-04T11:28:01Z,2026-09-04,seasonal_naive,2026-09-04,1,17.6000,,,,,,,,,
2026-08-29T12:44:34Z,2026-08-29,tabicl,2026-09-04,7,19.5986,15.0286,16.7623,17.8984,18.8097,19.6667,20.4856,21.4027,22.4931,24.0594
2026-08-30T12:01:02Z,2026-08-30,tabicl,2026-09-04,6,19.6080,15.1717,16.8444,17.9250,18.7969,19.6495,20.4547,21.3817,22.4838,24.0474
2026-08-31T14:05:50Z,2026-08-31,tabicl,2026-09-04,5,20.1291,15.9959,17.4590,18.4493,19.2637,20.0386,20.7871,21.6674,22.7816,24.4182
2026-09-01T11:47:50Z,2026-09-01,tabicl,2026-09-04,4,19.7468,16.1830,17.4936,18.3800,19.0531,19.6746,20.2668,21.0008,21.9584,23.4132
2026-09-02T11:28:28Z,2026-09-02,tabicl,2026-09-04,3,19.2765,16.1460,17.3145,18.1194,18.7080,19.2419,19.7496,20.3795,21.2201,22.4399
2026-09-03T11:25:26Z,2026-09-03,tabicl,2026-09-04,2,20.3462,17.6442,18.6049,19.2938,19.8040,20.2737,20.7257,21.2604,22.0474,23.1683
2026-09-04T11:28:01Z,2026-09-04,tabicl,2026-09-04,1,22.7033,19.9992,20.9783,21.7053,22.2720,22.7515,23.1820,23.6470,24.3502,25.3443
2026-08-30T12:01:02Z,2026-08-30,climatology,2026-09-05,7,19.7000,16.3200,16.6800,17.5600,18.2800,19.0000,19.6000,21.1600,22.7200,24.4200
2026-08-31T14:05:50Z,2026-08-31,climatology,2026-09-05,6,19.7000,16.3200,16.6800,17.5600,18.2800,19.0000,19.6000,21.1600,22.7200,24.4200
2026-09-01T11:47:50Z,2026-09-01,climatology,2026-09-05,5,19.7147,16.3300,16.7200,17.5900,18.4200,19.1500,19.9000,21.0400,22.6800,24.3800
2026-09-02T11:28:28Z,2026-09-02,climatology,2026-09-05,4,19.7114,16.3400,16.7600,17.6000,18.4600,19.3000,19.7600,20.9200,22.6400,24.3400
2026-09-03T11:25:26Z,2026-09-03,climatology,2026-09-05,3,19.7333,16.3500,16.8000,17.6000,18.5000,19.4000,20.0000,20.8000,22.6000,24.3000
2026-09-04T11:28:01Z,2026-09-04,climatology,2026-09-05,2,19.8189,16.3600,16.8200,17.6000,18.6200,19.5000,20.1200,21.0800,22.7600,24.2600
2026-09-05T10:44:54Z,2026-09-05,climatology,2026-09-05,1,19.9263,16.3700,16.8400,17.6200,18.7400,19.5000,20.2600,21.3600,22.8600,24.2200
2026-08-30T12:01:02Z,2026-08-30,persistence,2026-09-05,7,19.5000,13.7000,16.0000,17.3000,18.4000,19.5000,20.5000,21.7500,23.2000,25.3000
2026-08-31T14:05:50Z,2026-08-31,persistence,2026-09-05,6,20.8000,15.1000,17.4000,18.9000,19.8000,20.7000,21.9000,23.0000,24.5000,26.5600
2026-09-01T11:47:50Z,2026-09-01,persistence,2026-09-05,5,20.2000,14.8000,16.8000,18.2000,19.3000,20.3000,21.2000,22.3000,23.8000,25.6000
2026-09-02T11:28:28Z,2026-09-02,persistence,2026-09-05,4,19.6000,14.5100,16.3000,17.6000,18.7000,19.7000,20.6000,21.6700,22.8000,24.8000
2026-09-03T11:25:26Z,2026-09-03,persistence,2026-09-05,3,20.5000,15.8300,17.6000,18.8000,19.7000,20.5500,21.4000,22.3000,23.5000,25.1000
2026-09-04T11:28:01Z,2026-09-04,persistence,2026-09-05,2,22.9000,19.0500,20.4000,21.3000,22.2000,22.9000,23.7000,24.5000,25.5000,26.7000
2026-09-05T10:44:54Z,2026-09-05,persistence,2026-09-05,1,23.9000,21.4000,22.3000,22.9000,23.4000,23.9000,24.4000,24.9000,25.5000,26.5000
2026-08-30T12:01:02Z,2026-08-30,seasonal_naive,2026-09-05,7,16.6000,,,,,,,,,
2026-08-31T14:05:50Z,2026-08-31,seasonal_naive,2026-09-05,6,16.6000,,,,,,,,,
2026-09-01T11:47:50Z,2026-09-01,seasonal_naive,2026-09-05,5,16.6000,,,,,,,,,
2026-09-02T11:28:28Z,2026-09-02,seasonal_naive,2026-09-05,4,16.6000,,,,,,,,,
2026-09-03T11:25:26Z,2026-09-03,seasonal_naive,2026-09-05,3,16.6000,,,,,,,,,
2026-09-04T11:28:01Z,2026-09-04,seasonal_naive,2026-09-05,2,16.6000,,,,,,,,,
2026-09-05T10:44:54Z,2026-09-05,seasonal_naive,2026-09-05,1,16.6000,,,,,,,,,
2026-08-30T12:01:02Z,2026-08-30,tabicl,2026-09-05,7,19.2588,14.7872,16.4680,17.5595,18.4468,19.2922,20.0974,21.0253,22.1404,23.7325
2026-08-31T14:05:50Z,2026-08-31,tabicl,2026-09-05,6,19.9145,15.6628,17.1763,18.1944,19.0335,19.8198,20.5885,21.4938,22.6402,24.3212
2026-09-01T11:47:50Z,2026-09-01,tabicl,2026-09-05,5,19.7833,15.9790,17.3795,18.3186,19.0377,19.6971,20.3307,21.1127,22.1468,23.7062
2026-09-02T11:28:28Z,2026-09-02,tabicl,2026-09-05,4,19.1507,15.7309,17.0194,17.8971,18.5454,19.1298,19.6813,20.3687,21.2809,22.6196
2026-09-03T11:25:26Z,2026-09-03,tabicl,2026-09-05,3,20.0503,16.9713,18.0861,18.8612,19.4423,19.9728,20.4877,21.1018,21.9972,23.2761
2026-09-04T11:28:01Z,2026-09-04,tabicl,2026-09-05,2,22.2014,18.8120,19.9418,20.8224,21.5428,22.1660,22.7768,23.4380,24.3744,25.7151
2026-09-05T10:44:54Z,2026-09-05,tabicl,2026-09-05,1,23.8404,21.3373,22.2259,22.8888,23.3859,23.8285,24.2292,24.6784,25.3384,26.4251
2026-08-31T14:05:50Z,2026-08-31,climatology,2026-09-06,7,19.7424,16.0600,16.4800,17.3200,18.2800,19.3000,20.1200,21.8400,22.7200,24.4200
2026-09-01T11:47:50Z,2026-09-01,climatology,2026-09-06,6,19.7424,16.0600,16.4800,17.3200,18.2800,19.3000,20.1200,21.8400,22.7200,24.4200
2026-09-02T11:28:28Z,2026-09-02,climatology,2026-09-06,5,19.7382,16.0900,16.5200,17.5300,18.4200,19.4000,19.9200,21.5100,22.6800,24.3800
2026-09-03T11:25:26Z,2026-09-03,climatology,2026-09-06,4,19.7600,16.1200,16.5600,17.6000,18.4600,19.5000,20.2000,21.3200,22.6400,24.3400
2026-09-04T11:28:01Z,2026-09-04,climatology,2026-09-06,3,19.8472,16.1500,16.6000,17.6000,18.5000,19.5000,20.5000,21.9500,22.8000,24.3000
2026-09-05T10:44:54Z,2026-09-05,climatology,2026-09-06,2,19.9568,16.1800,16.6400,17.6000,18.7000,19.5000,20.5600,22.5000,22.8800,24.2600
2026-09-06T11:05:59Z,2026-09-06,climatology,2026-09-06,1,19.9711,16.2100,16.6800,17.6200,18.9000,19.5500,20.5200,22.3900,22.8600,24.2200
2026-08-31T14:05:50Z,2026-08-31,persistence,2026-09-06,7,20.8000,15.0000,17.3000,18.6000,19.7000,20.8000,21.8600,23.0200,24.5000,26.6000
2026-09-01T11:47:50Z,2026-09-01,persistence,2026-09-06,6,20.2000,14.5000,16.8000,18.3000,19.2000,20.1000,21.2800,22.4000,23.9000,25.9400
2026-09-02T11:28:28Z,2026-09-02,persistence,2026-09-06,5,19.6000,14.2000,16.2000,17.6000,18.7000,19.7000,20.6000,21.7000,23.2000,25.0000
2026-09-03T11:25:26Z,2026-09-03,persistence,2026-09-06,4,20.5000,15.4200,17.2000,18.5000,19.6000,20.6000,21.5000,22.5400,23.7000,25.7000
2026-09-04T11:28:01Z,2026-09-04,persistence,2026-09-06,3,22.9000,18.2400,20.0000,21.2000,22.1000,23.0000,23.8000,24.7000,25.9000,27.5000
2026-09-05T10:44:54Z,2026-09-05,persistence,2026-09-06,2,23.9000,20.0600,21.4000,22.3000,23.2000,23.9000,24.7000,25.5000,26.5000,27.7000
2026-09-06T11:05:59Z,2026-09-06,persistence,2026-09-06,1,20.5000,17.9800,18.9000,19.5000,20.0000,20.5000,21.0000,21.5000,22.1000,23.1000
2026-08-31T14:05:50Z,2026-08-31,seasonal_naive,2026-09-06,7,17.8000,,,,,,,,,
2026-09-01T11:47:50Z,2026-09-01,seasonal_naive,2026-09-06,6,17.8000,,,,,,,,,
2026-09-02T11:28:28Z,2026-09-02,seasonal_naive,2026-09-06,5,17.8000,,,,,,,,,
2026-09-03T11:25:26Z,2026-09-03,seasonal_naive,2026-09-06,4,17.8000,,,,,,,,,
2026-09-04T11:28:01Z,2026-09-04,seasonal_naive,2026-09-06,3,17.8000,,,,,,,,,
2026-09-05T10:44:54Z,2026-09-05,seasonal_naive,2026-09-06,2,17.8000,,,,,,,,,
2026-09-06T11:05:59Z,2026-09-06,seasonal_naive,2026-09-06,1,17.8000,,,,,,,,,
2026-08-31T14:05:50Z,2026-08-31,tabicl,2026-09-06,7,19.6325,15.1896,16.7871,17.8500,18.7292,19.5418,20.3444,21.2848,22.4795,24.2246
2026-09-01T11:47:50Z,2026-09-01,tabicl,2026-09-06,6,19.6639,15.7001,17.1659,18.1441,18.9005,19.5900,20.2529,21.0652,22.1355,23.7425
2026-09-02T11:28:28Z,2026-09-02,tabicl,2026-09-06,5,19.0621,15.3707,16.7783,17.7221,18.4231,19.0505,19.6437,20.3840,21.3660,22.8180
2026-09-03T11:25:26Z,2026-09-03,tabicl,2026-09-06,4,19.7184,16.2571,17.5512,18.4195,19.0784,19.6675,20.2406,20.9278,21.9051,23.3090
2026-09-04T11:28:01Z,2026-09-04,tabicl,2026-09-06,3,21.6169,17.8097,19.0691,20.0248,20.8148,21.5160,22.2234,23.0160,24.1110,25.6503
2026-09-05T10:44:54Z,2026-09-05,tabicl,2026-09-06,2,23.5690,20.3419,21.4295,22.2815,22.9491,23.5301,24.0944,24.7126,25.5804,26.9443
2026-09-06T11:05:59Z,2026-09-06,tabicl,2026-09-06,1,20.2453,17.8241,18.6616,19.3050,19.7580,20.1846,20.6284,21.1455,21.8120,22.7973
2026-09-01T11:47:50Z,2026-09-01,climatology,2026-09-07,7,19.5455,15.6600,16.3400,16.7200,17.7600,18.7000,20.1200,21.8400,22.7200,24.4200
2026-09-02T11:28:28Z,2026-09-02,climatology,2026-09-07,6,19.5455,15.6600,16.3400,16.7200,17.7600,18.7000,20.1200,21.8400,22.7200,24.4200
2026-09-03T11:25:26Z,2026-09-03,climatology,2026-09-07,5,19.5735,15.6900,16.3600,16.7800,17.9200,19.1000,20.4000,21.5100,22.6800,24.3800
2026-09-04T11:28:01Z,2026-09-04,climatology,2026-09-07,4,19.6686,15.7200,16.3800,16.9600,18.1600,19.5000,20.5400,22.2800,22.8200,24.3400
2026-09-05T10:44:54Z,2026-09-05,climatology,2026-09-07,3,19.7861,15.7500,16.4000,17.2000,18.4000,19.5000,20.6000,22.5000,22.9000,24.3000
2026-09-06T11:05:59Z,2026-09-06,climatology,2026-09-07,2,19.8054,15.7800,16.4000,17.4400,18.4400,19.5000,20.5600,22.5000,22.8800,24.2600
2026-09-07T12:45:44Z,2026-09-07,climatology,2026-09-07,1,19.8553,15.8100,16.4000,17.6000,18.4800,19.7500,20.6800,22.4200,22.8600,24.2200
2026-09-01T11:47:50Z,2026-09-01,persistence,2026-09-07,7,20.2000,14.4000,16.7000,18.0000,19.1000,20.2000,21.2200,22.4000,23.9000,26.0000
2026-09-02T11:28:28Z,2026-09-02,persistence,2026-09-07,6,19.6000,13.9000,16.2000,17.6700,18.5600,19.5000,20.6400,21.8000,23.3000,25.3200
2026-09-03T11:25:26Z,2026-09-03,persistence,2026-09-07,5,20.5000,15.1000,17.1000,18.5000,19.6000,20.6000,21.5000,22.6000,24.1000,25.9000
2026-09-04T11:28:01Z,2026-09-04,persistence,2026-09-07,4,22.9000,17.8300,19.6000,20.9000,22.0000,23.0000,23.9000,25.0000,26.1000,28.1000
2026-09-05T10:44:54Z,2026-09-05,persistence,2026-09-07,3,23.9000,19.2500,21.0000,22.2000,23.1000,24.0000,24.8000,25.7000,26.9000,28.5000
2026-09-06T11:05:59Z,2026-09-06,persistence,2026-09-07,2,20.5000,16.6700,18.0000,18.9000,19.8000,20.5000,21.3000,22.1000,23.1000,24.3000
2026-09-07T12:45:44Z,2026-09-07,persistence,2026-09-07,1,21.7000,19.1900,20.1000,20.7000,21.2000,21.7000,22.2000,22.7000,23.3000,24.3000
2026-09-01T11:47:50Z,2026-09-01,seasonal_naive,2026-09-07,7,21.4000,,,,,,,,,
2026-09-02T11:28:28Z,2026-09-02,seasonal_naive,2026-09-07,6,21.4000,,,,,,,,,
2026-09-03T11:25:26Z,2026-09-03,seasonal_naive,2026-09-07,5,21.4000,,,,,,,,,
2026-09-04T11:28:01Z,2026-09-04,seasonal_naive,2026-09-07,4,21.4000,,,,,,,,,
2026-09-05T10:44:54Z,2026-09-05,seasonal_naive,2026-09-07,3,21.4000,,,,,,,,,
2026-09-06T11:05:59Z,2026-09-06,seasonal_naive,2026-09-07,2,21.4000,,,,,,,,,
2026-09-07T12:45:44Z,2026-09-07,seasonal_naive,2026-09-07,1,21.4000,,,,,,,,,
2026-09-01T11:47:50Z,2026-09-01,tabicl,2026-09-07,7,19.5276,15.2609,16.8563,17.9032,18.7229,19.4648,20.1773,21.0402,22.1802,23.8790
2026-09-02T11:28:28Z,2026-09-02,tabicl,2026-09-07,6,18.9965,15.0456,16.5606,17.5596,18.3101,18.9804,19.6141,20.4048,21.4514,23.0181
2026-09-03T11:25:26Z,2026-09-03,tabicl,2026-09-07,5,19.4670,15.5879,17.0729,18.0328,18.7737,19.4226,20.0651,20.8321,21.9031,23.4724
2026-09-04T11:28:01Z,2026-09-04,tabicl,2026-09-07,4,20.9765,16.8497,18.2584,19.2708,20.1089,20.8580,21.6248,22.5003,23.6749,25.3407
2026-09-05T10:44:54Z,2026-09-05,tabicl,2026-09-07,3,23.0396,19.1646,20.4396,21.4395,22.2529,22.9575,23.6578,24.4350,25.5117,27.1203
2026-09-06T11:05:59Z,2026-09-06,tabicl,2026-09-07,2,20.1171,17.0676,18.1240,18.9118,19.5034,20.0670,20.6270,21.2969,22.1155,23.3018
2026-09-07T12:45:44Z,2026-09-07,tabicl,2026-09-07,1,20.9584,18.3352,19.2303,19.8949,20.4220,20.9072,21.3944,21.9406,22.6565,23.7179
2026-09-02T11:28:28Z,2026-09-02,climatology,2026-09-08,7,19.1121,15.1000,16.1200,16.5200,17.6000,18.5000,19.5000,20.9200,22.7200,24.4200
2026-09-03T11:25:26Z,2026-09-03,climatology,2026-09-08,6,19.1121,15.1000,16.1200,16.5200,17.6000,18.5000,19.5000,20.9200,22.7200,24.4200
2026-09-04T11:28:01Z,2026-09-04,climatology,2026-09-08,5,19.2235,15.1500,16.1800,16.5800,17.6400,18.6000,19.5000,21.5100,22.8400,24.3800
2026-09-05T10:44:54Z,2026-09-05,climatology,2026-09-08,4,19.3571,15.2000,16.2400,16.6400,17.7200,18.7000,19.7000,22.2800,22.9200,24.3400
2026-09-06T11:05:59Z,2026-09-06,climatology,2026-09-08,3,19.3889,15.2500,16.3000,16.7000,17.8000,18.7000,20.0000,21.9500,22.9000,24.3000
2026-09-07T12:45:44Z,2026-09-07,climatology,2026-09-08,2,19.4514,15.3000,16.3200,16.7600,18.0400,18.7000,20.3000,21.8600,22.8800,24.2600
2026-09-08T11:28:12Z,2026-09-08,climatology,2026-09-08,1,19.5763,15.3500,16.3400,16.8800,18.2800,19.1000,20.5200,22.4200,22.9600,24.2900
2026-09-02T11:28:28Z,2026-09-02,persistence,2026-09-08,7,19.6000,13.8000,16.1000,17.4000,18.5000,19.6000,20.6000,21.8000,23.3000,25.4000
2026-09-03T11:25:26Z,2026-09-03,persistence,2026-09-08,6,20.5000,14.8000,17.1000,18.5000,19.4000,20.4000,21.5000,22.7000,24.2000,26.2000
2026-09-04T11:28:01Z,2026-09-04,persistence,2026-09-08,5,22.9000,17.5000,19.5000,20.9000,22.0000,23.0000,23.9000,25.0000,26.5000,28.3000
2026-09-05T10:44:54Z,2026-09-05,persistence,2026-09-08,4,23.9000,18.8400,20.6000,21.9000,23.0000,24.0000,24.9000,26.0000,27.1200,29.1000
2026-09-06T11:05:59Z,2026-09-06,persistence,2026-09-08,3,20.5000,15.8600,17.6000,18.8000,19.7400,20.6000,21.4000,22.3000,23.5000,25.1000
2026-09-07T12:45:44Z,2026-09-07,persistence,2026-09-08,2,21.7000,17.8800,19.2000,20.1000,21.0000,21.7000,22.5000,23.3000,24.3000,25.5000
2026-09-08T11:28:12Z,2026-09-08,persistence,2026-09-08,1,24.2000,21.7000,22.6000,23.2000,23.7000,24.2000,24.7000,25.2000,25.8000,26.8000
2026-09-02T11:28:28Z,2026-09-02,seasonal_naive,2026-09-08,7,20.0000,,,,,,,,,
2026-09-03T11:25:26Z,2026-09-03,seasonal_naive,2026-09-08,6,20.0000,,,,,,,,,
2026-09-04T11:28:01Z,2026-09-04,seasonal_naive,2026-09-08,5,20.0000,,,,,,,,,
2026-09-05T10:44:54Z,2026-09-05,seasonal_naive,2026-09-08,4,20.0000,,,,,,,,,
2026-09-06T11:05:59Z,2026-09-06,seasonal_naive,2026-09-08,3,20.0000,,,,,,,,,
2026-09-07T12:45:44Z,2026-09-07,seasonal_naive,2026-09-08,2,20.0000,,,,,,,,,
2026-09-08T11:28:12Z,2026-09-08,seasonal_naive,2026-09-08,1,20.0000,,,,,,,,,
2026-09-02T11:28:28Z,2026-09-02,tabicl,2026-09-08,7,18.9485,14.7773,16.3896,17.4336,18.2250,18.9290,19.5977,20.4291,21.5330,23.1919
2026-09-03T11:25:26Z,2026-09-03,tabicl,2026-09-08,6,19.2803,15.1025,16.7202,17.7528,18.5516,19.2470,19.9388,20.7596,21.8970,23.5671
2026-09-04T11:28:01Z,2026-09-04,tabicl,2026-09-08,5,20.5989,16.1508,17.6976,18.7844,19.6823,20.4789,21.2973,22.2388,23.5007,25.2923
2026-09-05T10:44:54Z,2026-09-05,tabicl,2026-09-08,4,22.5257,18.1626,19.6111,20.7292,21.6453,22.4409,23.2315,24.1135,25.3203,27.1105
2026-09-06T11:05:59Z,2026-09-06,tabicl,2026-09-08,3,20.0165,16.6101,17.8212,18.7038,19.3639,19.9901,20.6088,21.3463,22.2413,23.5389
2026-09-07T12:45:44Z,2026-09-07,tabicl,2026-09-08,2,20.7245,17.7980,18.8131,19.5552,20.1398,20.6776,21.2159,21.8252,22.6282,23.8061
2026-09-08T11:28:12Z,2026-09-08,tabicl,2026-09-08,1,23.5091,20.6303,21.6298,22.3832,22.9823,23.5372,24.0473,24.5716,25.2764,26.3467
2026-09-03T11:25:26Z,2026-09-03,climatology,2026-09-09,7,18.6000,14.8400,15.9400,16.3600,16.7600,17.8000,18.6200,19.7000,22.5600,24.4200
2026-09-04T11:28:01Z,2026-09-04,climatology,2026-09-09,6,18.6000,14.8400,15.9400,16.3600,16.7600,17.8000,18.6200,19.7000,22.5600,24.4200
2026-09-05T10:44:54Z,2026-09-05,climatology,2026-09-09,5,18.7559,14.8600,15.9600,16.3900,16.9600,18.1000,18.6800,20.1400,22.6800,24.3800
2026-09-06T11:05:59Z,2026-09-06,climatology,2026-09-09,4,18.8057,14.8800,15.9800,16.4000,17.2800,18.4000,18.7000,20.4000,22.6400,24.3400
2026-09-07T12:45:44Z,2026-09-07,climatology,2026-09-09,3,18.8861,14.9000,16.0000,16.4000,17.6000,18.4500,18.7000,20.9500,22.6000,24.3000
2026-09-08T11:28:12Z,2026-09-08,climatology,2026-09-09,2,19.0297,14.9200,16.0400,16.4000,17.6000,18.5000,19.1800,21.4600,22.7600,24.3200
2026-09-09T11:33:48Z,2026-09-09,climatology,2026-09-09,1,19.0921,14.9400,16.0800,16.4200,17.6000,18.5500,19.6000,21.4000,22.7200,24.2900
2026-09-03T11:25:26Z,2026-09-03,persistence,2026-09-09,7,20.5000,14.7000,17.0000,18.3000,19.3600,20.5000,21.5000,22.7000,24.2000,26.3000
2026-09-04T11:28:01Z,2026-09-04,persistence,2026-09-09,6,22.9000,17.2000,19.5000,20.9300,21.8400,22.8000,23.9600,25.1000,26.6000,28.6000
2026-09-05T10:44:54Z,2026-09-05,persistence,2026-09-09,5,23.9000,18.5000,20.5000,21.9000,23.0000,24.0000,24.9000,26.0100,27.5000,29.3000
2026-09-06T11:05:59Z,2026-09-06,persistence,2026-09-09,4,20.5000,15.4500,17.2000,18.5000,19.6000,20.6000,21.5000,22.6000,23.7000,25.7000
2026-09-07T12:45:44Z,2026-09-07,persistence,2026-09-09,3,21.7000,17.0700,18.8000,20.0000,20.9000,21.7500,22.6000,23.5000,24.7000,26.3000
